year,month,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
2000,12,-0.097966,0.01285,0.008447,0.03254,0.028306,0.000556,0.069562,0.119901,0.099427,0.126413,0.020993,0.135452,0.113053,0.134847,0.101714,0.042311,0.080983,0.120246,0.132727,0.118341,-0.013752,0.087538,0.061501,0.079388,0.004421,-0.029601,0.008386,0.027471,0.036292,-0.022516,0.073028,0.095311,0.108181,0.074092,0.02708,0.102185,0.104923,0.113186,0.119925,0.050556,0.073208,0.075751,0.111488,0.115212,0.050984,0.061071,0.043984,0.04446,0.037149,-0.059224,-0.052946,0.0398,0.045888,0.058257,0.004319,0.041268,0.090758,0.090101,0.084828,0.086835,0.044036,0.094914,0.131094,0.111986,0.114508,0.059962,0.106025,0.082129,0.090411,0.097869,0.00995,0.008066,0.014388,-0.003999,0.006074,-0.0778,0.0139,0.0187,-0.0165,-0.0182,-0.0038,0.0555,0.0791,0.0743,0.0834,0.0287,0.0837,0.0874,0.1044,0.1133,0.0355,0.0602,0.0668,0.0847,0.1202,-0.0617,0.0263,0.0341,-0.0131,0.0303
2001,1,0.271087,0.177462,0.129981,0.12198,0.132182,0.142394,0.076797,0.045159,0.063223,0.060191,0.129861,0.030007,-0.00063,-0.013343,0.034887,0.073251,0.015068,-0.004864,-0.033677,0.068065,0.032503,0.029117,0.071449,-0.054891,0.015723,0.209051,0.114824,0.137372,0.133426,0.186971,0.084087,0.050919,0.050781,0.066097,0.151923,0.026572,-0.002744,0.020125,0.01157,0.119102,0.015812,0.021009,0.010301,0.01108,0.073771,-0.015399,0.023066,-0.000847,0.006053,0.082238,0.216356,0.118654,0.094353,0.127615,0.13662,0.123292,0.072627,0.022254,0.074749,0.102446,0.115241,-0.001759,0.025373,0.023512,0.038168,0.072511,0.027121,-0.019528,0.045227,-0.007103,0.062842,0.044565,0.007939,0.066918,0.005945,0.4795,0.1602,0.1095,0.1288,0.1437,0.2828,0.1342,0.0747,0.0735,0.0391,0.2871,0.1091,0.0655,-0.0244,-0.0259,0.2313,0.0702,0.0377,-0.0097,-0.0687,0.3017,0.0888,0.007,-0.023,-0.0739
2001,2,-0.13111,-0.101349,-0.025207,0.005348,-0.001935,-0.139726,-0.021546,-0.004519,-0.032354,0.017883,-0.169696,-0.041078,-0.009092,0.016808,-0.009905,-0.155931,-0.025048,-0.001275,0.000364,0.018211,-0.119656,-0.025127,-0.020424,0.038869,0.042933,-0.074811,-0.001259,-0.005187,-0.035837,-0.075541,-0.077853,-0.008734,-0.007501,-0.035469,-0.09918,-0.063921,0.008028,-0.037456,-0.044685,-0.134222,-0.038223,-0.028445,-0.02136,-0.020438,-0.1695,-0.009289,-0.027258,-0.039433,-0.071609,-0.191946,-0.081224,-0.020343,-0.004557,-0.001769,-0.024033,-0.119778,-0.032072,-0.010103,-0.008323,-0.003449,-0.175741,-0.020882,-0.026245,-0.020584,-0.012122,-0.158538,-0.07448,-0.024927,-0.011544,-0.022023,-0.1721,-0.109249,-0.127394,-0.097242,-0.059987,-0.1479,-0.01,-0.0008,-0.0136,-0.0311,-0.1943,-0.0413,-0.0153,-0.0305,-0.0663,-0.181,-0.0747,-0.0272,-0.0447,-0.0522,-0.2143,-0.0728,-0.0394,-0.0165,-0.0454,-0.2097,-0.103,-0.0975,-0.0252,-0.0432
2001,3,-0.127665,-0.013326,-0.01404,0.001014,-0.019409,-0.054382,-0.006071,-0.016572,-0.020393,-0.014237,-0.11993,-0.050948,-0.027808,-0.031878,-0.006256,-0.1193,-0.035362,-0.012525,-0.011946,0.002876,-0.085425,-0.019489,-0.003145,-0.027473,-0.026452,-0.058454,-0.019853,-0.00446,-0.009412,-0.050759,-0.027148,-0.009281,0.000106,-0.033889,-0.058501,-0.08018,-0.020689,-0.018354,-0.053173,-0.10818,-0.035787,-0.030675,-0.038695,-0.053214,-0.097843,-0.032551,-0.039953,-0.042076,-0.075375,-0.105574,-0.071556,0.005332,-0.000777,0.004953,-0.036712,-0.042617,-0.027859,-0.006297,-0.029396,0.00067,-0.114593,-0.034259,-0.033621,-0.042431,-0.058871,-0.11243,-0.020619,-0.043559,-0.018681,-0.055754,-0.127351,-0.033666,-0.062743,-0.06324,-0.073454,-0.1186,0.0057,-0.0029,0.0005,0.0317,-0.118,-0.0274,-0.0242,-0.0213,-0.0182,-0.156,-0.0556,-0.0325,-0.0251,-0.0258,-0.2105,-0.0874,-0.037,-0.0293,-0.0492,-0.1263,-0.0729,-0.0526,-0.0472,-0.0202
2001,4,0.097454,0.070876,0.03176,0.044659,0.052269,0.110842,0.052593,0.070589,0.039094,0.051591,0.112273,0.09104,0.060964,0.055449,0.045065,0.165099,0.070621,0.057707,0.082002,0.077981,0.090891,0.052307,0.033722,0.020131,0.074412,0.063965,0.065788,0.038941,0.045677,0.071558,0.072441,0.060929,0.041477,0.068354,0.096915,0.115364,0.045017,0.05489,0.062222,0.11322,0.084217,0.056373,0.075758,0.093477,0.153233,0.047115,0.068371,0.03338,0.081849,0.124516,0.053454,0.048772,0.060915,0.054006,0.073479,0.084695,0.05193,0.054818,0.07146,0.073082,0.126971,0.070093,0.069941,0.060054,0.072215,0.178748,0.081173,0.085211,0.062004,0.08021,0.119003,0.084385,0.07572,0.104833,0.054268,0.0768,0.041,0.0427,0.0282,0.0776,0.1404,0.0883,0.0678,0.0481,0.1101,0.2405,0.1023,0.0772,0.0371,0.0588,0.259,0.0972,0.0872,0.0808,0.0733,0.1518,0.0888,0.046,0.0322,0.04
2001,5,0.126887,0.116377,0.099463,0.116909,0.100856,0.018462,0.041616,0.022484,0.044921,0.056075,0.049872,-0.004137,0.035812,0.015785,0.018424,0.033881,0.043217,0.032053,0.003672,0.043666,0.001083,0.005868,0.037612,0.040086,0.056966,0.128737,0.095118,0.120761,0.103253,0.11726,0.036886,0.025309,0.011279,0.052818,0.041462,0.037925,0.006457,0.011592,0.032197,0.033761,0.031702,0.033599,0.023888,0.042741,0.027999,0.030159,0.023065,0.01961,0.009001,-0.019873,0.117034,0.116271,0.08925,0.09346,0.142001,0.03073,0.041748,0.029581,0.03885,0.031013,0.024086,0.018756,0.032231,0.030197,0.012951,0.027181,0.025007,0.020487,0.046733,0.038194,-0.019469,-0.001917,0.012165,0.003682,0.012288,0.0836,0.0939,0.1033,0.1145,0.1241,0.0457,0.0516,0.0514,0.0407,0.0533,0.0166,0.037,0.0297,0.0279,0.0199,-0.0261,0.0374,0.0401,0.046,0.0179,-0.0438,0.0091,0.0161,0.0349,0.023
2001,6,0.022089,0.024276,0.04352,0.030781,0.008431,0.066875,0.102339,0.057804,0.066346,0.048601,0.050946,-0.014154,0.014497,0.000548,0.01123,0.036089,-0.012591,-0.006938,-0.034696,0.035989,-0.022855,-0.032659,-0.003102,-0.019328,-0.030661,0.008435,0.0299,0.038075,0.024329,0.026707,0.048536,0.049235,0.077151,0.089918,0.067521,-0.005208,0.006668,0.000746,0.026993,0.034517,-0.033825,-0.002474,0.000454,-0.001135,0.031924,-0.013662,-0.029355,-0.033495,-0.022281,-0.012719,0.01907,0.038412,0.016501,0.028493,0.020624,0.040762,0.086883,0.07331,0.079202,0.063708,0.016398,0.021034,0.006027,0.008056,0.020994,0.002178,-0.011775,-0.001758,0.010716,0.008895,-0.028542,-0.014131,-0.030635,-0.009885,-0.029045,0.0123,0.0442,0.0448,0.0373,0.04,0.0782,0.082,0.0794,0.0733,0.0389,0.0062,0.0201,-0.001,0.0208,0.0426,-0.0044,-0.0036,-0.004,-0.0164,0.0008,-0.0146,-0.0403,-0.0059,-0.0348,-0.0265
2001,7,-0.091247,-0.070842,-0.040513,0.00281,-0.000848,-0.104745,-0.078572,-0.058368,-0.033649,-0.040754,-0.090767,-0.047422,-0.021509,-0.003578,-0.020372,-0.049036,-0.004469,-0.005722,0.015725,-0.002467,-0.015851,-0.000666,-0.015525,-0.043495,0.075709,-0.038768,0.003808,0.026022,0.006257,-0.076975,-0.050057,-0.015819,-0.023342,-0.042106,-0.115196,-0.026631,-0.024809,-0.011761,0.002181,-0.109922,0.006091,0.017209,-0.008733,0.013976,-0.07197,-0.02954,-0.007709,-0.000505,0.011746,-0.031961,-0.070831,0.021431,0.010693,0.033138,-0.009556,-0.124804,-0.035029,-0.020751,-0.02033,-0.029146,-0.131035,-0.04802,-0.003933,-0.010292,-0.006161,-0.100755,-0.033032,0.017276,0.017797,0.01164,-0.086711,-0.009662,-0.050935,0.013043,-0.000178,-0.0748,-0.0053,0.0146,0.0236,0.0169,-0.1074,-0.0618,-0.0292,-0.0163,-0.028,-0.1423,-0.049,-0.0141,0.0101,-0.0176,-0.0882,-0.0338,-0.0035,0.0259,0.0236,-0.0446,-0.0079,-0.0091,0.0179,-0.0141
2001,8,-0.083332,-0.055551,-0.037471,-0.0164,-0.008829,-0.101044,-0.038791,-0.03026,-0.016673,-0.011522,-0.073853,-0.029303,-0.026941,-0.023053,0.003374,-0.073466,-0.03856,-0.037015,-0.01537,-0.089144,-0.073,-0.042075,-0.02653,-0.083695,-0.083486,-0.026648,-0.011447,-0.008727,-0.020964,-0.064275,-0.013796,-0.000495,-0.0061,-0.036318,-0.09329,-0.007395,-0.005668,0.000246,-0.045748,-0.087409,-0.038652,-0.028695,-0.02822,-0.033101,-0.086703,-0.020511,-0.031045,-0.037065,-0.052714,-0.108838,-0.053246,-0.014878,-0.003583,-0.00364,-0.020426,-0.083871,-0.016776,-0.014054,-0.014911,-0.042139,-0.09337,-0.020384,-0.023648,-0.016445,-0.029417,-0.105968,-0.0316,-0.030729,-0.040639,-0.031448,-0.09086,-0.077216,-0.093119,-0.056634,-0.049282,-0.0775,-0.0035,-0.0031,-0.0146,-0.0001,-0.098,-0.0196,-0.0006,-0.0125,-0.0468,-0.1255,-0.0296,-0.0061,-0.0173,-0.0338,-0.1223,-0.0546,-0.0172,-0.0083,-0.0502,-0.1127,-0.0677,-0.0411,-0.0222,-0.0351
2001,9,-0.162816,-0.152885,-0.101565,-0.100708,-0.127035,-0.188927,-0.154893,-0.12778,-0.151279,-0.1622,-0.155733,-0.127668,-0.119792,-0.135069,-0.18861,-0.160825,-0.129978,-0.104231,-0.144112,-0.15154,-0.072061,-0.109302,-0.065791,-0.114259,0.016352,-0.153207,-0.116079,-0.06559,-0.106157,-0.159788,-0.176168,-0.114649,-0.117766,-0.13343,-0.205103,-0.143875,-0.13554,-0.078665,-0.116918,-0.184508,-0.128813,-0.095595,-0.091375,-0.107155,-0.203426,-0.049093,-0.057634,-0.07136,-0.043047,-0.111891,-0.152935,-0.08799,-0.08906,-0.095624,-0.141847,-0.191308,-0.140175,-0.123586,-0.148215,-0.155265,-0.183154,-0.123569,-0.10648,-0.147253,-0.123107,-0.194363,-0.12696,-0.134604,-0.107956,-0.121887,-0.106562,-0.113638,-0.112859,-0.07687,-0.042106,-0.2049,-0.1285,-0.0967,-0.0738,-0.083,-0.2497,-0.172,-0.1218,-0.1269,-0.0932,-0.2572,-0.1591,-0.1067,-0.0977,-0.0843,-0.2391,-0.1634,-0.1005,-0.0931,-0.0865,-0.1736,-0.0668,-0.0268,-0.0358,-0.0402
2001,10,0.08951,0.082389,0.060553,0.05126,0.043326,0.11559,0.080076,0.058664,0.028893,0.04234,0.136978,0.061219,0.037307,0.052432,0.096002,0.083577,0.034837,0.013166,0.04052,0.019946,0.034254,-0.005718,-0.020874,0.01902,-0.146371,0.081574,0.04722,0.029319,0.037287,0.087981,0.076026,0.016668,0.040008,0.055969,0.111326,0.060002,0.04941,0.020246,0.053458,0.14946,0.027505,0.009333,0.009559,0.022001,0.110621,-0.006571,0.024253,0.004003,-0.019144,0.054681,0.086856,0.050222,0.01724,0.020408,0.049432,0.094597,0.038616,0.031342,0.074451,0.080281,0.141223,0.051407,0.041059,0.059024,0.098086,0.086511,0.066541,0.020931,0.028227,0.031437,0.01262,0.041302,0.038287,0.026449,0.001002,0.138,0.0715,0.0491,0.0358,0.0627,0.1936,0.0535,0.0455,0.0384,0.058,0.1949,0.0643,0.0673,0.0211,0.0465,0.2207,0.0573,0.0139,0.0154,-0.0004,0.0599,0.013,0.001,-0.0126,-0.0141
2001,11,0.063246,0.109565,0.053748,0.057462,0.06633,0.101849,0.080962,0.065692,0.095323,0.127099,0.100183,0.062495,0.069142,0.095663,0.130824,0.104135,0.090584,0.067491,0.103308,0.087861,0.074963,0.088008,0.045189,0.112488,0.112876,0.073734,0.05599,0.045832,0.054771,0.087686,0.072324,0.070588,0.077988,0.07913,0.123351,0.091971,0.086047,0.061045,0.073622,0.095422,0.115236,0.084295,0.060948,0.068097,0.116982,0.072543,0.037601,0.083777,0.063151,0.097145,0.092701,0.04637,0.04455,0.031779,0.042933,0.122494,0.080087,0.069221,0.091394,0.049184,0.113613,0.071103,0.067114,0.085552,0.072706,0.119821,0.076748,0.097628,0.066079,0.092304,0.073729,0.091981,0.103737,0.077797,0.057882,0.148,0.0424,0.0742,0.0711,0.0515,0.1609,0.116,0.0653,0.0539,0.0613,0.1692,0.0831,0.0751,0.0708,0.054,0.1665,0.1036,0.0758,0.054,0.0273,0.1607,0.0729,0.0396,0.0442,0.0614
2001,12,0.132134,0.060744,0.060777,0.057205,0.071436,0.082744,0.056799,0.066485,0.07869,0.074155,0.054002,0.06118,0.078559,0.053774,0.04377,0.03901,0.047297,0.048537,0.068833,0.037795,-0.000495,0.02604,0.036248,0.004565,0.013074,0.066196,0.045266,0.056722,0.065836,0.10073,0.06413,0.060521,0.061396,0.073977,0.085702,0.044114,0.06671,0.066609,0.067183,0.060982,0.055294,0.055411,0.049251,0.061406,0.034955,0.004469,0.023621,0.023586,-0.001695,-0.003994,0.088823,0.05851,0.05458,0.055407,0.05859,0.075205,0.074731,0.070778,0.068848,0.071601,0.054454,0.063949,0.057744,0.070527,0.058789,0.018283,0.057533,0.063456,0.041118,0.061485,0.018243,-0.030037,0.010305,0.017764,0.004222,0.1195,0.0892,0.0735,0.0521,0.0599,0.1066,0.0597,0.0672,0.069,0.0681,0.0725,0.0781,0.0678,0.0582,0.0446,0.0321,0.0556,0.059,0.0387,0.0441,-0.0185,0.0042,0.0239,0.0188,0.0266
2002,1,-0.081033,-0.014701,0.024252,0.033751,0.049033,-0.065766,-0.024985,-0.002658,0.013354,0.016014,-0.049242,-0.017429,-0.007913,0.024871,0.052901,-0.041941,-0.000406,0.014564,0.026373,-0.038019,-0.007371,-0.022337,-0.005926,-0.018211,-0.091858,0.026066,0.032007,0.040686,0.022097,-0.013782,0.004029,-0.000257,0.00755,0.019853,-0.064203,0.013091,0.012646,-0.001049,-0.008869,-0.056846,0.008624,0.003512,0.005084,-0.012815,-0.033233,-0.008033,-0.018509,-0.000985,-0.006913,-0.016029,0.002865,0.032083,0.026027,0.023818,0.036699,-0.061236,0.015971,0.002358,0.017774,-0.006736,-0.062121,-0.007363,-0.0058,-0.008682,0.023992,-0.071637,0.000585,0.00721,0.022325,-0.008508,-0.082891,-0.018361,-0.012573,0.003627,-0.006004,-0.0276,0.0037,0.0189,0.0297,0.0308,-0.0695,-0.0053,-0.0111,0.0048,0.0116,-0.0937,-0.0257,-0.0044,-0.0035,0.001,-0.0561,-0.01,0.0123,-0.0064,0.0099,-0.0024,-0.0276,-0.0036,0.0117,-0.027
2002,2,-0.105738,-0.056267,-0.044226,-0.013869,-0.031233,-0.097801,-0.045103,-0.011034,0.007426,-0.004715,-0.072686,-0.005833,0.001791,-0.004126,0.037114,-0.041855,0.007356,0.025174,-0.044114,0.034047,-0.02515,0.004698,0.00377,-0.034058,-0.127631,-0.040541,-0.012989,-0.007056,-0.015789,-0.087646,0.006257,-0.009832,-0.000371,-0.007381,-0.090221,-0.000979,-0.001115,0.022037,-0.017729,-0.071894,0.025009,0.027552,0.032451,-0.011844,-0.076233,-0.01377,0.003483,0.005255,-0.010937,-0.052974,-0.080814,-0.011509,0.007883,0.001199,-0.005562,-0.097317,0.010964,0.005481,-0.007222,-0.008509,-0.104638,-0.017062,0.005781,0.011617,0.008843,-0.069041,-0.02527,-0.016457,-0.000108,0.037441,-0.038499,-0.079759,-0.037812,-0.011356,0.000426,-0.1156,-0.0285,-0.0103,-0.0195,-0.0192,-0.1289,-0.0133,-0.0198,-0.0104,-0.021,-0.0966,0.0033,0.0022,0.0002,-0.0075,-0.1335,-0.0007,-0.0025,0.0107,0.0246,-0.0882,-0.0034,-0.0104,0.0145,-0.0183
2002,3,0.057983,0.076722,0.086886,0.082754,0.093326,0.087929,0.091453,0.073594,0.082094,0.117555,0.085639,0.06912,0.067964,0.077161,0.089006,0.067603,0.066457,0.059896,0.046282,0.080056,0.029804,0.061166,0.034226,0.092375,0.001097,0.104056,0.092688,0.068501,0.082969,0.080081,0.102933,0.096825,0.083655,0.081305,0.085895,0.090823,0.067098,0.05205,0.067158,0.095637,0.051774,0.05288,0.03784,0.059961,0.085376,0.04439,0.039922,0.031528,0.024682,0.044084,0.086081,0.062501,0.078765,0.097832,0.115158,0.094149,0.087908,0.075785,0.081988,0.099978,0.083043,0.081391,0.05861,0.07302,0.089794,0.070254,0.068101,0.077276,0.052617,0.04813,0.028142,0.068726,0.035674,0.058876,0.011736,0.1159,0.0791,0.068,0.0789,0.1003,0.1101,0.1066,0.0857,0.0919,0.0938,0.1459,0.0751,0.0813,0.0506,0.0613,0.0971,0.0702,0.0764,0.0597,0.0451,0.0242,0.0353,0.041,0.0312,0.051
2002,4,-0.10127,-0.004352,0.016647,0.038777,0.054044,-0.04804,0.003641,0.037803,0.038026,0.046109,-0.04986,0.009571,0.018936,0.009981,0.007077,-0.030262,-0.001053,-0.002067,-0.023516,0.00734,-0.080486,-0.029323,0.014302,-0.021161,-0.221472,0.017758,0.036412,0.049105,0.042536,-0.019249,0.02237,0.043507,0.042457,0.055133,-0.043186,-0.008872,0.017403,0.030215,0.022796,-0.053732,0.000055,0.023144,0.014158,0.004546,-0.065125,-0.033505,-0.0591,-0.026853,-0.065465,-0.094168,-0.034723,0.055595,0.081258,0.062717,0.061866,-0.048673,0.055356,0.051692,0.034773,0.028481,-0.072314,0.010961,0.008547,0.018517,0.012934,-0.050606,-0.029567,0.004157,0.01287,-0.014385,-0.092468,-0.057568,-0.063639,-0.050378,-0.072889,-0.0492,0.0051,0.0365,0.0306,0.0252,-0.074,-0.0049,0.0418,0.0292,0.0049,-0.0836,-0.0233,-0.0116,0.0181,0.0207,-0.0916,-0.0055,-0.0201,0.0078,0.0086,-0.1138,-0.0816,-0.0401,-0.0121,-0.0276
2002,5,-0.069846,-0.056717,-0.033888,0.013578,0.001807,-0.07848,-0.043445,-0.046805,-0.032765,-0.063007,-0.057578,-0.028658,-0.039109,-0.032029,-0.019329,-0.030356,-0.003938,-0.009545,-0.012289,0.00595,-0.013613,0.004382,0.004415,0.009552,-0.077067,-0.002869,0.005618,-0.012124,-0.006378,-0.032599,-0.071384,-0.033615,-0.025476,-0.041073,-0.075619,-0.027761,-0.019796,-0.025553,-0.023812,-0.075641,0.003227,-0.010725,0.006654,-0.002792,-0.046923,0.003864,0.014402,-0.015975,0.002423,-0.024911,-0.028151,-0.00169,0.009381,-0.008731,-0.01722,-0.096797,-0.026526,-0.035045,-0.040353,-0.021819,-0.07378,-0.04134,-0.017766,-0.031762,-0.034628,-0.054219,-0.016844,-0.001027,-0.003485,-0.009763,-0.010965,-0.029848,-0.011538,-0.005615,-0.004334,-0.102,-0.0384,-0.0141,-0.0088,0.0092,-0.0936,-0.0485,-0.0404,-0.034,-0.0437,-0.105,-0.03,-0.0341,-0.0171,-0.0408,-0.0413,-0.0063,-0.0033,-0.0037,-0.0103,-0.0201,-0.0074,-0.0056,-0.0071,0.0185
2002,6,-0.087519,-0.074215,-0.012412,0.010926,-0.010907,-0.078815,-0.043149,-0.026064,-0.018267,-0.028798,-0.075356,-0.077003,-0.047403,-0.054735,-0.072083,-0.096673,-0.064504,-0.072855,-0.059785,-0.082499,-0.075712,-0.047392,-0.063206,-0.100315,-0.135638,-0.04159,-0.001175,0.021688,0.005455,-0.05384,-0.057285,-0.00962,-0.024796,-0.026963,-0.072351,-0.068094,-0.044558,-0.024495,-0.080685,-0.092031,-0.050855,-0.065412,-0.056774,-0.068766,-0.119598,-0.059811,-0.048427,-0.097467,-0.060649,-0.077168,-0.048461,0.007902,0.000218,0.021155,-0.027998,-0.074766,-0.025116,-0.018282,-0.016219,-0.030321,-0.100008,-0.05414,-0.056798,-0.052011,-0.066997,-0.107809,-0.103937,-0.078296,-0.054626,-0.061692,-0.140817,-0.075908,-0.059975,-0.066513,-0.069737,-0.1279,-0.0556,-0.0162,0.0105,-0.0054,-0.1199,-0.0623,-0.0102,-0.0223,-0.0098,-0.1362,-0.0718,-0.0601,-0.0566,-0.0598,-0.2017,-0.0631,-0.0731,-0.0601,-0.0438,-0.0894,-0.0543,-0.0842,-0.0463,-0.0255
2002,7,-0.196063,-0.156682,-0.149011,-0.114293,-0.122917,-0.159856,-0.17145,-0.137814,-0.152183,-0.196824,-0.093687,-0.091214,-0.11926,-0.122712,-0.173659,-0.098185,-0.087942,-0.089508,-0.124606,-0.190324,-0.054976,-0.100688,-0.071734,-0.105376,-0.146754,-0.169562,-0.144085,-0.095462,-0.118469,-0.176161,-0.187087,-0.143267,-0.142777,-0.140103,-0.179747,-0.124762,-0.126867,-0.084821,-0.09634,-0.117641,-0.125121,-0.120692,-0.079653,-0.082104,-0.099603,-0.061194,-0.069892,-0.072679,-0.064919,-0.077802,-0.171287,-0.137787,-0.114952,-0.104963,-0.124258,-0.180151,-0.177854,-0.141295,-0.130676,-0.152439,-0.129921,-0.101153,-0.106713,-0.110985,-0.111806,-0.097045,-0.127305,-0.084065,-0.091056,-0.111866,-0.092542,-0.085734,-0.090234,-0.091011,-0.038371,-0.196,-0.1459,-0.134,-0.1062,-0.1135,-0.2138,-0.1543,-0.146,-0.1177,-0.148,-0.1161,-0.133,-0.104,-0.0764,-0.1093,-0.1498,-0.1055,-0.0834,-0.074,-0.0866,-0.0665,-0.081,-0.0687,-0.0552,-0.0656
2002,8,-0.001893,-0.004632,-0.025697,-0.010501,-0.017239,0.003019,0.001469,-0.00307,0.011018,-0.003894,0.007302,-0.004245,0.025264,0.015994,0.023711,-0.012479,-0.001065,0.013283,0.001328,0.066776,-0.001863,0.010277,0.017884,0.053369,0.083212,-0.021922,-0.015575,0.005917,-0.021394,-0.005399,-0.006104,-0.000078,0.004363,0.009489,0.003264,0.018993,0.008529,-0.008352,0.015391,0.01407,0.018058,0.046141,-0.009553,0.004474,-0.019792,-0.01947,-0.003089,0.005289,0.011527,0.021081,-0.02628,-0.002888,-0.004092,0.010579,-0.004937,-0.014607,0.010737,0.015098,0.009398,0.001766,-0.032681,0.001363,0.02053,0.041365,0.031345,-0.043211,0.005393,-0.00517,0.007057,0.025486,0.026706,-0.000707,0.003154,0.025291,-0.006478,-0.0295,-0.0111,-0.0039,0.0013,-0.0054,-0.015,-0.0042,0.0033,0.0165,0.0132,0.0032,0.0055,0.0268,0.0269,0.0088,-0.0034,-0.0018,-0.0051,0.0029,0.0153,-0.0118,0.0141,0.0155,0.0163,0.0256
2002,9,-0.112541,-0.079325,-0.081403,-0.071066,-0.066815,-0.079183,-0.067908,-0.058362,-0.073826,-0.095377,-0.076354,-0.089238,-0.095306,-0.078763,-0.090209,-0.087554,-0.086108,-0.118737,-0.113283,-0.212864,-0.110737,-0.113171,-0.090775,-0.085191,-0.061906,-0.111166,-0.065214,-0.054781,-0.070734,-0.082694,-0.09883,-0.0911,-0.061348,-0.05739,-0.068984,-0.096937,-0.082914,-0.087943,-0.064172,-0.087529,-0.122231,-0.118458,-0.089004,-0.091387,-0.096677,-0.139196,-0.106556,-0.110539,-0.107276,-0.087669,-0.108032,-0.053335,-0.061224,-0.038796,-0.08635,-0.112149,-0.090485,-0.050347,-0.027223,-0.044957,-0.133991,-0.073697,-0.075027,-0.076877,-0.062234,-0.147996,-0.135003,-0.087058,-0.086657,-0.082935,-0.103254,-0.094568,-0.114557,-0.101467,-0.111253,-0.1396,-0.0782,-0.0729,-0.0491,-0.0541,-0.1492,-0.0957,-0.0645,-0.0378,-0.0449,-0.1759,-0.0927,-0.0526,-0.0423,-0.0521,-0.2005,-0.127,-0.0711,-0.0646,-0.0561,-0.1577,-0.1277,-0.088,-0.0776,-0.0326
2002,10,0.059922,0.046416,0.027948,0.020693,0.00953,0.108565,0.026419,0.042863,0.01713,-0.014999,0.07313,0.028138,0.054153,0.034039,0.009082,0.067665,0.04751,0.036437,0.036075,0.040574,0.103631,0.072992,0.046586,0.059064,0.141328,0.051614,0.013154,0.015453,0.019244,0.034948,0.046989,0.016199,0.035483,0.025899,0.064029,0.058152,0.025739,0.078058,0.017883,0.045497,0.047154,0.073835,0.045814,0.016535,0.079629,0.117478,0.093697,0.074001,0.10302,0.070019,0.041185,0.029418,0.024501,0.010951,0.023367,0.089358,0.036911,0.0183,0.005552,0.023977,0.109006,0.056687,0.040499,0.018217,0.00268,0.081338,0.081476,0.032608,0.048095,0.020105,0.093344,0.102685,0.129448,0.077105,0.082132,0.0681,0.0272,0.0116,0.0334,0.0419,0.0904,0.0342,0.0131,0.0404,0.0354,0.109,0.025,0.0284,0.0228,0.0627,0.0769,0.0665,0.0414,0.0401,0.0449,0.1449,0.1116,0.0406,0.0499,0.0553
