year,month,MKTRF,SMB,HML,RMW,CMA,UMD,HMLM,REG,IA,ROE,ME,PEAD,FIN,STR,ILR,EPRD
2006,4,0.0073,-0.0084,0.0234,0.018,0.0001,0.0064,0.01298114,-0.00127,0.003427,0.00826,-0.003055,0.006550126,0.008539836,-0.0033,0.055352,-0.032014
2006,5,-0.0357,-0.0285,0.0241,0.0115,0.0146,-0.037,0.025634187,-0.015898,0.013126,-0.000785,-0.035327,0.013182861,0.029438471,-0.0004,-0.027557,0.015777
2006,6,-0.0035,-0.0024,0.0085,0.0132,-0.0007,0.0154,0.002462855,0.006316,-0.003976,0.010467,-0.00336,0.013353145,0.003822416,-0.0057,0.022846,0.027264
2006,7,-0.0078,-0.0363,0.026,0.0163,0.009,-0.0212,0.023328145,0.032046,0.013479,0.005439,-0.031594,-0.011352696,0.042234451,0.0022,0.062504,-0.018405
2006,8,0.0203,0.0044,-0.0206,-0.0186,0.0209,-0.0338,-0.004976231,-0.001456,0.019253,-0.013348,0.004347,-0.01823498,0.01554887,0.0177,0.027439,-0.021664
2006,9,0.0184,-0.0146,0.0008,0.0082,0.006,-0.0096,0.005204791,0.009507,0.009827,0.006311,-0.009696,-0.003954274,0.031932285,0.0076,0.045576,0.032446
2006,10,0.0323,0.0198,-0.0031,-0.0012,0.0028,-0.002,0.002804156,0.004435,0.001978,-0.002983,0.019782,-0.025602858,-0.009010118,-0.0026,0.003248,-9.90E-05
2006,11,0.0171,0.0071,0.0014,0.0015,-0.008,-0.0103,0.000478864,-0.008997,-0.015945,0.004951,0.003878,0.000578819,-0.004262221,-0.0091,0.016531,-0.020737
2006,12,0.0087,-0.0081,0.0273,-0.0072,0.0206,0.0079,0.024914797,-0.012249,0.018255,-0.005587,0.000007,-0.005879953,0.028929171,0.0241,-0.013204,0.006831
2007,1,0.014,0.0007,-0.0068,0.0025,0.0038,0.0024,-0.003349318,0.000683,0.006262,0.000525,-0.000989,-0.007800023,-0.001451572,0.0109,-0.030151,-0.007491
2007,2,-0.0196,0.0129,-0.0014,-0.0051,-0.0071,-0.0135,0.004994519,-0.000687,-0.009689,-0.007332,0.014242,-0.005084406,-0.011789165,0.0018,0.039487,0.000385
2007,3,0.0068,0.002,-0.0097,0.0064,-0.0065,0.0256,-0.0058662,-0.002037,-0.011827,0.004443,-0.001752,0.013832585,-0.012271354,-0.0205,0.009265,-0.031764
2007,4,0.0349,-0.0204,-0.0145,0.0115,0.0103,-0.0024,-0.006905711,0.011127,0.008508,0.005382,-0.017361,-0.0164328,-0.005823714,-0.0031,0.01369,0.004853
2007,5,0.0324,0.004,-0.0065,0.0158,-0.0136,-0.0034,0.000487629,0.001331,-0.023062,0.005284,-0.002466,0.012908547,-0.007266416,-0.0099,0.034385,-0.002493
2007,6,-0.0196,0.0074,-0.0105,0.0053,0.0008,0.0051,-0.011815542,-0.005925,0.00952,0.01213,0.005408,0.014676212,-0.002353637,-0.0065,0.032748,-0.003227
2007,7,-0.0373,-0.0299,-0.0371,0.002,-0.0113,0.0294,-0.044560896,0.000496,-0.022506,0.015445,-0.030422,0.013460978,-0.006315356,-0.0359,0.044426,0.039941
2007,8,0.0092,-0.0037,-0.0186,-0.0121,-0.0053,0.001,-0.017509014,0.004943,-0.0132,0.009285,-0.00816,0.006337514,-0.00741739,-0.0261,0.02992,0.028442
2007,9,0.0322,-0.0244,-0.0221,-0.0052,-0.0302,0.0463,-0.028159627,-0.004745,-0.032001,0.016183,-0.024076,0.035796012,-0.050528568,0.0036,0.071322,0.000527
2007,10,0.018,-0.0008,-0.0298,-0.003,-0.0009,0.0502,-0.051670667,0.003453,0.004574,0.012267,0.003772,0.012016697,-0.012284728,-0.0396,0.070293,0.025402
2007,11,-0.0483,-0.0302,-0.0094,0.0189,-0.0029,0.0099,-0.017559024,0.014361,0.001771,0.035961,-0.030164,-0.003090651,0.014361612,-0.0169,0.010009,0.037065
2007,12,-0.0087,0.0015,-0.0055,0.0087,-0.0105,0.0663,-0.022405369,0.010642,-0.006026,0.023146,0.006429,0.030235117,-0.013344865,-0.0205,0.019782,0.001948
2008,1,-0.0636,-0.0065,0.0397,0.0214,0.0214,-0.0775,0.07960264,-0.008164,0.013985,-0.00335,-0.007335,-0.029329025,0.036798219,0.0693,-0.043849,0.034591
2008,2,-0.0309,-0.0066,-0.0084,0.0088,-0.0093,0.061,-0.04300929,0.0136,-0.01508,0.018089,-0.008807,-0.001216869,0.012207694,0.0505,-0.086986,0.000959
2008,3,-0.0093,0.0056,0.003,0.0079,0.005,0.0427,-0.009721938,-0.000305,-0.003522,0.023694,0.00577,-0.006118332,-0.002499253,-0.0037,-0.017615,0.045234
2008,4,0.046,-0.012,-0.0094,0.0164,-0.0247,-0.0031,-0.00848971,0.033207,-0.023209,-0.008157,-0.009301,-0.006077617,-0.026627678,0.0313,-0.104744,0.007667
2008,5,0.0186,0.0302,-0.0143,0.0093,-0.0006,0.0331,-0.052551378,0.000573,-0.003475,-0.003489,0.025275,0.018481495,-0.042445386,-0.0228,0.095795,-0.011201
2008,6,-0.0844,0.0118,-0.0271,0.0496,-0.0055,0.1275,-0.090753231,0.01042,-0.001854,0.063701,0.018781,0.032917151,-0.024617953,-0.0709,0.159584,-0.009278
2008,7,-0.0077,0.0372,0.0542,-0.0137,0.0108,-0.0513,0.045447768,-0.000866,0.018031,-0.000192,0.059925,-0.047439929,0.034811812,0.0794,-0.069385,0.084299
2008,8,0.0153,0.0346,0.0159,0.0186,0.0084,-0.0402,0.037194862,0.020556,0.009417,-0.009233,0.018626,-0.026661327,0.051626076,-0.0051,0.022883,0.027829
2008,9,-0.0924,0.0025,0.0591,0.0241,0.0178,0.0028,0.01806191,0.03451,0.031609,0.016471,0.006623,0.012864424,0.091935412,-0.0375,0.239788,0.088898
2008,10,-0.1723,-0.0334,-0.023,0.0304,0.0205,0.0785,-0.060130712,0.067419,0.010392,0.058889,-0.034778,0.017258539,0.05791453,-0.0937,0.124664,-0.161967
2008,11,-0.0786,-0.0389,-0.0631,0.0453,0.0275,0.0717,-0.076351879,0.022205,0.005016,0.035054,-0.052251,0.006341492,0.052686853,-0.0999,0.070538,0.131943
2008,12,0.0174,0.0329,0.0014,0.0006,-0.0149,-0.0509,0.053665091,-0.007984,-0.023563,-0.006256,0.035804,-0.01776184,0.000851779,0.0546,-0.041066,0.016573
2009,1,-0.0812,-0.0214,-0.1129,0.0018,-0.0117,-0.0218,-0.053676646,0.024443,-0.009195,-0.007397,-0.029404,0.006667418,-0.026354583,0.0018,-0.048499,0.019945
2009,2,-0.101,-0.0132,-0.0695,0.0119,-0.0102,0.0441,-0.091445964,0.02997,-0.018632,0.029127,-0.016061,0.019297567,0.002663591,-0.0701,0.089281,-0.102778
2009,3,0.0895,0.0067,0.0347,-0.0252,-0.0225,-0.1187,0.076493499,0.000621,-0.004563,-0.033319,0.00958,-0.006332544,0.020359092,0.0304,0.013402,-0.004528
2009,4,0.1018,0.0713,0.0536,0.0131,0.0013,-0.343,0.268644238,-0.019211,0.035317,-0.139902,0.073504,-0.090283104,0.011875918,-0.0652,0.126645,-0.241258
2009,5,0.0521,-0.0232,0.0028,-0.0078,-0.0217,-0.1249,0.061035924,-0.00587,-0.024121,-0.032921,-0.01337,-0.032352828,-0.054574824,-0.0271,-0.086713,-0.048243
2009,6,0.0043,0.0229,-0.0273,-0.0141,-0.0033,0.0548,-0.020867325,0.025897,0.004848,0.009567,0.037792,-0.02297255,-0.003920009,0.048,-0.03267,0.025426
2009,7,0.0772,0.0239,0.0483,-0.0046,0.0314,-0.0555,0.060091839,-0.010228,0.020193,-0.049457,0.016803,0.014881285,0.004117003,0.0443,-0.088995,-0.055692
2009,8,0.0333,-0.0009,0.0763,-0.0302,0.0334,-0.0907,0.07927193,-0.015559,0.022891,-0.025812,0.008741,-0.000660443,0.010421594,-0.0208,0.039364,-0.030992
2009,9,0.0408,0.0273,0.0105,0.0131,0.0036,-0.0479,0.018334165,-0.026452,-0.011383,-0.027953,0.024775,0.008994021,-0.048239537,0.0112,0.012504,-0.04403
2009,10,-0.0259,-0.0493,-0.0421,0.0417,-0.0151,0.0261,-0.016535474,0.029368,-0.002528,0.039382,-0.046208,-0.018628525,0.062035491,0.0214,0.041717,0.025817
2009,11,0.0556,-0.0268,-0.0034,0.01,0.0012,0.003,-0.00655066,-0.003241,-0.003339,0.010111,-0.023874,0.000267278,-0.020073725,0.0045,-0.046333,0.023322
2009,12,0.0275,0.0624,-0.0017,0.0102,-0.0009,0.0301,0.000727493,-0.00126,-0.001381,-0.018542,0.04839,-0.008778529,-0.043392539,0.0147,-0.064016,-0.015534
2010,1,-0.0336,0.0034,0.0043,-0.0127,0.0046,-0.054,0.03277127,-0.006848,0.006653,-0.010677,0.003824,-0.025083312,0.009267904,0.0364,-0.027712,0.027229
2010,2,0.034,0.0151,0.0323,-0.0027,0.0143,0.0374,0.008243179,-0.005169,0.00703,-0.010406,0.015068,-0.001244602,0.008049585,0.0163,-0.077328,-0.027137
2010,3,0.0631,0.0185,0.0221,-0.0065,0.0169,0.0376,0.020609766,-0.016988,0.016201,-0.005102,0.020311,-0.014582321,0.015631463,0.008,0.027182,0.013897
2010,4,0.02,0.0498,0.0289,0.0069,0.0172,0.0316,0.0272857,-0.023485,0.03063,-0.024885,0.038994,-0.017375785,0.017647469,-0.0186,0.082067,-0.032245
2010,5,-0.0789,0.0004,-0.0244,0.013,-0.0021,-0.0025,-0.017134331,0.01741,-0.004777,0.027377,0.000538,0.012434255,0.024740577,0.0052,0.00022,0.056823
2010,6,-0.0557,-0.0247,-0.047,-0.0016,-0.0155,-0.0276,-0.025730499,0.019119,-0.02491,0.013467,-0.023833,0.02682571,0.005681417,-0.0487,0.071798,0.048717
2010,7,0.0693,0.0012,-0.0031,0.0024,0.0201,0.0188,0.01940324,0.003729,0.012168,-0.008604,0.004861,-0.018053724,-0.001903837,0.0411,-0.046656,-0.050086
2010,8,-0.0477,-0.0315,-0.019,0.0053,-0.0159,-0.0006,-0.015024732,-0.007079,-0.017234,-0.005062,-0.036733,0.025174111,-0.002275874,0.01,-0.026824,0.016054
2010,9,0.0954,0.0375,-0.0316,-0.0021,0.0038,0.0141,-0.013902987,0.000709,0.01142,0.00509,0.039594,0.02574098,-0.025737171,0.0329,-0.110154,-0.006673
2010,10,0.0388,0.008,-0.0243,0.0119,-0.0026,0.0158,-0.018615082,0.004586,-0.000223,0.006453,0.006988,0.016390388,0.002807616,-0.0134,-0.018829,-0.004086
2010,11,0.006,0.0367,-0.0096,0.0045,0.0159,0.0266,-0.011363431,-0.006143,0.018646,-0.000799,0.036452,0.003693604,0.002737618,-0.0095,0.030658,0.002598
2010,12,0.0682,0.0103,0.037,-0.0344,0.0316,-0.0303,0.037867716,-0.022361,0.030162,-0.036797,0.004526,-0.021820209,-0.026883901,0.0227,0.010995,-0.083031
2011,1,0.0199,-0.0243,0.0083,-0.0076,0.0083,-0.0029,0.010828214,-0.013043,0.012925,0.005331,-0.019958,-0.000467729,0.017012887,-0.0009,0.037694,-0.011184
2011,2,0.0349,0.0165,0.0127,-0.0194,0.0088,0.0199,0.001875613,-0.008408,0.01442,-0.01648,0.013851,0.02186702,-0.000186993,-0.0069,-0.002536,-0.024736
2011,3,0.0046,0.0262,-0.0183,0.0176,-0.0003,0.034,-0.015884643,0.003227,-0.001315,-0.009575,0.01852,0.007623803,-0.00426917,-0.0086,0.055541,-0.008325
2011,4,0.029,-0.0055,-0.0243,0.0101,-0.008,0.0004,-0.016654976,0.011108,-0.009779,0.015871,-0.00878,-0.003580145,0.009244606,-0.0108,-0.035686,0.033502
2011,5,-0.0127,-0.0063,-0.0212,0.0208,-0.0159,-0.0062,-0.010268983,0.013826,-0.010351,0.001308,-0.008588,-0.005429248,0.019635133,-0.0122,0.026185,0.044408
2011,6,-0.0175,0.0016,-0.0042,0.0249,-0.0153,0.0178,-0.010095715,0.010009,-0.011515,0.028113,0.004599,0.011328561,0.03058414,-0.0093,0.008996,0.006175
2011,7,-0.0235,-0.012,-0.009,0.0268,-0.0181,0.0018,-0.017779949,0.006584,-0.020383,0.007486,-0.017834,0.007174229,0.018553742,-0.0107,-0.001231,0.042213
2011,8,-0.0599,-0.032,-0.0236,0.033,-0.0038,-0.0028,-0.021501554,0.027071,-0.013168,0.025889,-0.037375,0.010582879,0.026126305,-0.0135,0.051709,0.088344
2011,9,-0.0759,-0.0366,-0.0172,0.0204,0.0024,-0.0242,-0.019948087,0.04899,0.000766,-0.007641,-0.047737,0.077097514,0.049007665,-0.0957,0.142257,0.115226
2011,10,0.1135,0.0346,0.001,-0.0216,-0.0086,-0.0143,0.022069634,-0.017028,-0.005881,0.021402,0.051842,-0.053756094,-0.034588175,0.1221,-0.163716,-0.101834
2011,11,-0.0028,-0.0028,-0.0046,0.0186,0.0149,0.0384,-0.012424446,0.012225,0.015253,0.005804,-0.011385,0.027433791,0.033143209,0.0125,0.01578,-0.012875
2011,12,0.0074,-0.0033,0.0163,0.0098,0.0252,0.0181,0.014757592,-0.005716,0.026695,0.011493,0.001386,-0.004564287,0.021238887,-0.0154,0.02871,0.018907
2012,1,0.0505,0.0206,-0.0097,-0.0201,-0.0143,-0.0791,0.009497862,-0.013395,-0.00574,-0.006313,0.027798,-0.013941595,-0.050251455,0.0652,-0.032489,0.019611
2012,2,0.0442,-0.0171,0.0043,-0.0048,-0.0001,-0.0029,0.006713149,0.000238,0.000789,0.002919,-0.006691,0.002340745,-0.011208853,-0.0034,-0.027812,-0.003486
2012,3,0.0311,-0.0047,0.0114,-0.0054,0.0074,0.013,-0.003331454,0.018088,0.014304,0.016789,0.007263,0.008398413,0.00567639,-0.008,0.059024,0.061186
2012,4,-0.0085,-0.0055,-0.0078,0.013,0.0065,0.0375,-0.015769394,-0.003846,0.008585,0.010202,-0.010996,-0.004548215,0.006345184,-0.0046,0.013594,0.029943
2012,5,-0.0619,-0.0012,-0.0107,0.0208,0.0231,0.0649,-0.01334919,0.023605,0.026809,0.016079,-0.008812,-0.012234651,0.031537283,-0.0334,0.003337,0.071278
2012,6,0.0389,0.0084,0.0062,-0.0109,0.0046,-0.0106,0.00429867,0.003509,0.010217,-0.017619,0.014974,0.019161997,-0.002280369,-0.0079,0.017248,-0.019518
2012,7,0.0079,-0.0278,-0.0002,0.011,0.0005,0.0304,-0.006558305,0.009808,0.005093,0.015194,-0.030848,0.011229551,0.02879437,0.0147,-0.001963,0.029579
2012,8,0.0255,0.0044,0.013,-0.0133,-0.0084,-0.0237,0.012184146,-0.003883,-0.014664,-0.005072,0.014204,-0.024685481,-0.02543854,0.0303,-0.074349,-0.002625
2012,9,0.0273,0.0061,0.016,-0.0149,0.0155,-0.0114,0.012490385,-0.006925,0.012038,0.001979,0.011701,0.00088892,-0.008294399,-0.0019,0.046383,-0.028371
2012,10,-0.0176,-0.0089,0.0359,-0.0134,0.025,0.0014,0.032343296,-0.037218,0.018508,0.004723,0.002241,0.007047835,0.01587056,0.0025,-0.006314,-0.059126
2012,11,0.0078,0.0046,-0.0084,0.006,0.0084,0.0049,-0.009393809,0.001868,0.007994,0.017203,0.003716,0.007201202,-0.006820591,0.0091,-0.022712,0.006833
2012,12,0.0118,0.0189,0.0351,-0.0185,0.0091,-0.0286,0.028455723,-0.026235,-0.008369,-0.019895,0.024277,-0.008026974,-0.020699463,0.0018,-0.004708,-0.050875
2013,1,0.0557,0.0048,0.0096,-0.0193,0.0141,-0.0179,0.011518989,-0.016667,0.015622,-0.020267,0.001975,0.003986772,-0.01090288,-0.0142,0.008166,-0.048452
2013,2,0.0129,-0.0025,0.0011,-0.0067,0.0052,0.0129,-0.000963302,0.00438,0.007303,0.000662,-0.00621,0.016247775,0.030929307,-0.0119,0.033133,0.004147
2013,3,0.0403,0.0085,-0.0019,0.0014,0.0138,0.0192,-0.002580961,-0.011605,0.01292,0.005017,0.010729,0.008183062,0.00901116,-0.0186,0.04011,-0.019004
2013,4,0.0155,-0.0225,0.0045,0.0027,0.0037,0.0022,-0.001610815,-0.002802,0.001008,-0.01049,-0.028649,-0.022527986,-0.000341677,-0.0119,0.03209,0.002774
2013,5,0.028,0.0206,0.0263,-0.0197,-0.0087,-0.0202,0.012871754,-0.01411,-0.016629,-0.004309,0.035114,-0.001210507,-0.021489141,0.0164,-0.013743,-0.02252
2013,6,-0.012,0.0157,0.0003,-0.0038,0,0.0052,0.000584174,0.005336,0.007117,-0.001152,0.007559,0.01644525,-0.000102301,0.005,-0.017812,0.006862
2013,7,0.0565,0.0181,0.0057,-0.0135,0.0051,0.0176,0.006660624,-0.011004,0.006492,-0.004789,0.02096,0.013609808,-0.013462691,0.0194,0.038204,0.018854
2013,8,-0.0271,-0.0006,-0.0269,0.0066,-0.0216,0.0002,-0.008997005,0.001682,-0.017886,0.005747,-0.002103,0.006803221,-0.029362439,-0.0081,0.016236,-0.01434
2013,9,0.0377,0.0263,-0.0122,-0.0058,-0.0136,0.0306,-0.013989587,-0.010177,-0.007386,-0.009744,0.024501,0.012517544,-0.022653975,-0.0046,-0.020202,-0.029439
2013,10,0.0418,-0.0148,0.0125,0.0278,0.0087,0.0008,0.007244411,0.007823,0.011612,0.01337,-0.016177,0.007644108,0.055322486,-0.0014,-0.009817,-0.008671
2013,11,0.0313,0.0141,0.0032,0.0014,0.0004,0.0044,-0.005184703,0.012051,0.000148,0.015473,0.019293,-0.006262683,0.007884376,0.0067,-0.004667,0.047196
2013,12,0.0281,-0.0045,-0.0002,-0.0046,0.0009,0.0002,-0.005092753,-0.017385,0.007392,-0.001739,-0.004381,-0.009074087,0.001565321,0.0135,-0.002719,-0.004304
2014,1,-0.0332,0.0058,-0.0207,-0.0388,-0.0142,0.0171,-0.00901427,0.003524,-0.002918,-0.023112,0.003303,0.001025277,-0.054412369,0.0033,-0.011285,0.002576
2014,2,0.0465,0.0014,-0.0031,-0.0023,-0.0045,0.0207,-0.009496538,-0.000127,-0.006297,-0.014762,-0.003064,0.015084352,-0.007352286,-0.0019,0.02748,-0.021409
2014,3,0.0043,-0.0109,0.0493,0.0213,0.0192,-0.0329,0.034415816,0.015414,0.027038,0.017701,-0.001623,-0.015243108,0.057375508,0.0266,-0.035931,0.000542
2014,4,-0.0019,-0.0412,0.0117,0.0348,0.0102,-0.0389,0.024334649,0.006944,0.008015,0.010756,-0.046866,-0.030485349,0.02402967,-0.021,0.015605,-0.008111
2014,5,0.0206,-0.0189,-0.0013,0.0005,-0.01,0.0087,-0.004387289,0.005021,-0.009378,-0.006562,-0.020366,0.006205368,-0.003918966,0.0047,-0.048393,-0.013513
2014,6,0.0261,0.0311,-0.007,-0.0189,-0.02,0.0069,-0.002620486,0.002611,-0.026584,-0.025842,0.022426,0.000561511,-0.040581443,-0.0052,-0.028166,-0.043278
2014,7,-0.0204,-0.0429,0.0003,0.0089,0.0052,-0.0012,0.002015574,0.012336,0.007158,0.011954,-0.035626,0.005902308,0.01339575,0.0266,-0.035962,-0.005343
2014,8,0.0424,0.0031,-0.0045,-0.0064,-0.007,0.0082,-0.009906331,0.00233,-0.009247,0.001376,0.004495,-0.011044607,-0.013875057,0.0161,0.000441,0.022012
2014,9,-0.0197,-0.0372,-0.0134,0.013,-0.0051,0.005,-0.025028761,0.021813,-0.003101,0.030633,-0.031026,0.030194314,0.026904915,-0.0019,-0.004807,0.050844
2014,10,0.0252,0.0373,-0.0181,-0.0057,-0.0011,-0.0006,-0.024238965,-0.001556,0.005283,0.016899,0.036151,0.024820651,0.015135497,-0.026,0.074907,0.045927
2014,11,0.0255,-0.0228,-0.0309,0.015,0.0027,0.0069,-0.030298955,0.004493,0.003424,0.025253,-0.019772,0.018249867,0.02955132,-0.0329,0.066557,0.062446
2014,12,-0.0006,0.0286,0.0227,-0.0122,0.0096,0.0112,-0.000263957,0.002993,0.004723,-0.006556,0.027694,0.021199863,-0.008366536,-0.0101,0.03063,0.006097
2015,1,-0.0311,-0.0092,-0.0358,0.0161,-0.0165,0.0384,-0.039118605,0.014078,-0.010729,-0.003707,-0.015792,-0.00204786,0.014179219,-0.0042,0.135877,0.048703
2015,2,0.0613,0.0032,-0.0186,-0.0112,-0.0182,-0.0282,-0.002022344,-0.009756,-0.013938,0.000837,0.00816,-0.022806795,-0.036688291,0.0354,-0.05371,-0.005366
2015,3,-0.0112,0.0307,-0.0037,0.0009,-0.0052,0.0274,-0.022623513,-0.000421,-0.002615,0.008338,0.028163,0.022383721,-0.006393997,-0.0012,-0.015503,0.009431
2015,4,0.0059,-0.0309,0.0182,0.0006,-0.0061,-0.0727,0.044008504,-0.002287,-0.008011,-0.021972,-0.037918,-0.033814606,0.005592228,0.0412,-0.114605,-0.024322
2015,5,0.0136,0.0083,-0.0114,-0.0179,-0.0074,0.0582,-0.03431517,0.002946,-0.00612,0.014466,0.01735,-0.003428449,-0.005118133,0.024,-0.080969,0.018578
2015,6,-0.0153,0.029,-0.0079,0.0044,-0.0158,0.0301,-0.024270042,-0.007174,-0.024461,0.012477,0.028606,0.01972318,-0.003410102,-0.0358,0.051957,0.015212
2015,7,0.0154,-0.0455,-0.0413,0.003,-0.0241,0.0998,-0.057249281,0.02583,-0.027296,0.043509,-0.040748,0.057461153,0.009759974,-0.0493,0.094587,0.141423
2015,8,-0.0604,0.0025,0.0277,0.0068,0.0119,-0.0209,0.019723706,0.002619,0.011632,0.007598,0.005006,-0.000987817,0.019305397,0.0151,-0.03739,0.009164
2015,9,-0.0307,-0.0279,0.0056,0.0177,-0.0058,0.0522,-0.025359013,0.034773,0.003072,0.042729,-0.033796,0.026840425,0.055910242,-0.0317,-0.06657,0.070215
2015,10,0.0775,-0.0207,-0.0046,0.0088,0.0052,-0.0328,0.005097636,0.010362,0.006524,-0.02314,-0.027651,-0.013961249,-0.01132018,0.009,0.092966,0.044142
2015,11,0.0056,0.0331,-0.0042,-0.0275,-0.0099,0.0228,-0.026540005,0.004651,-0.005479,-0.017097,0.034655,0.011124802,-0.033161618,0.0008,-0.054609,-0.025998
2015,12,-0.0217,-0.0299,-0.0261,0.005,-0.0002,0.0336,-0.035088482,0.033336,0.00328,0.029435,-0.020946,0.000122132,0.013916286,0.0115,-0.016154,-0.086516
2016,1,-0.0577,-0.0347,0.0209,0.0282,0.0308,0.0144,-0.0063163,0.047834,0.027736,0.053293,-0.028171,0.007601473,0.101062034,-0.0285,0.052441,0.069095
2016,2,-0.0007,0.0088,-0.0057,0.0325,0.0202,-0.0438,0.022102142,-0.001345,0.017188,0.020303,0.004861,-0.0366913,0.030082711,-0.0093,0.037898,-0.004344
2016,3,0.0696,0.0107,0.0119,0.0077,-0.0008,-0.0501,0.071285115,-0.027531,-0.007057,-0.021273,0.010386,-0.012708215,-0.008098517,0.0154,0.054824,0.080093
2016,4,0.0091,0.0123,0.0328,-0.0297,0.019,-0.0602,0.085450479,-0.05236,0.012916,-0.072338,0.001069,-0.028587108,-0.034023655,0.0042,0.091883,0.063158
2016,5,0.0178,-0.0061,-0.0166,-0.0109,-0.0248,0.0142,-0.036970202,0.022551,-0.022596,0.009368,-0.00501,-0.027105774,-0.020976455,0.0011,-0.097984,-0.054783
2016,6,-0.0005,0.0045,-0.0148,0.014,0.0194,0.0413,-0.006428504,-0.008264,0.004911,0.00273,-0.003369,0.032601684,0.021021914,0.0144,-0.099657,-0.027757
2016,7,0.0395,0.0248,-0.0132,0.0126,-0.0118,-0.0334,-0.018600689,0.022562,-0.021903,-0.005211,0.023302,-0.010545492,-0.020481397,0.0453,-0.040977,-0.005551
2016,8,0.0049,0.0168,0.0318,-0.0185,-0.0034,-0.0349,0.013760985,-0.003905,-0.002318,-0.023925,0.009735,-0.010772815,-0.007482036,-0.0035,-0.047528,0.010971
2016,9,0.0025,0.0185,-0.0124,-0.0221,0.0003,0.0019,-0.003342925,-0.009288,0.002096,-0.03078,0.010162,0.03922935,-0.030923635,0.0003,-0.03648,0.027052
2016,10,-0.0202,-0.0402,0.0409,0.0093,0.0028,0.0059,0.026463068,0.02029,0.00869,0.030152,-0.034301,-0.013634209,0.042512752,0.0255,0.025471,0.012743
2016,11,0.0486,0.0707,0.0821,-0.0018,0.037,-0.0462,0.05222865,-0.025338,0.02978,-0.00971,0.065782,0.023165162,0.016925629,0.003,0.002498,0.083116
2016,12,0.0182,0.0041,0.0353,0.0122,-0.0023,-0.0026,0.027866613,0.008248,-0.002455,0.015371,0.006324,-0.016834861,0.045126797,-0.0118,-0.055616,5.10E-05
2017,1,0.0194,-0.0146,-0.0275,-0.0049,-0.0099,-0.0093,-0.00546143,0.006337,-0.020241,-0.013102,-0.018672,-0.01652043,-0.03989731,0.0334,0.009767,-0.027704
2017,2,0.0357,-0.0222,-0.0167,0.0047,-0.0183,-0.0165,-0.017434036,0.024684,-0.022401,0.020078,-0.016698,-0.013421149,-0.00389553,-0.0106,-0.013242,-0.048355
2017,3,0.0017,0.0074,-0.0335,0.0061,-0.0094,-0.0102,-0.026045722,0.012334,-0.012934,0.019001,0.012536,0.016607738,-0.001209885,-0.0085,0.001688,-0.017199
2017,4,0.0109,0.0048,-0.0213,0.019,-0.016,0.0048,-0.025900609,0.016603,-0.015686,0.010154,0.006004,0.007214123,0.006444072,-0.021,-0.020865,-0.048475
2017,5,0.0106,-0.0306,-0.0378,0.0095,-0.0179,0.0148,-0.047838857,0.026916,-0.01559,0.013157,-0.02572,0.014991028,0.00718586,-0.0337,0.037769,-0.07632
2017,6,0.0078,0.0258,0.0148,-0.0222,0,-0.0009,0.017143543,-0.018834,-0.005345,-0.013137,0.030521,-0.006470425,-0.021815604,0.0408,-0.022866,0.005262
2017,7,0.0187,-0.0169,-0.0031,-0.0064,-0.002,0.0168,-0.002166681,0.010232,-0.004273,0.015286,-0.011238,0.008631763,-0.011920422,0.02,-0.052939,0.011836
2017,8,0.0016,-0.0182,-0.0209,0.0014,-0.0238,0.0326,-0.027064397,0.015301,-0.028801,0.003901,-0.01456,0.012078716,-0.016099786,-0.0035,0.02812,-0.036561
2017,9,0.0251,0.0478,0.0314,-0.0147,0.0169,-0.0132,0.02233637,-0.017837,0.031398,0.004385,0.049094,-0.020164659,0.006430249,0.0281,0.00964,0.03925
2017,10,0.0225,-0.0194,0.002,0.0093,-0.0325,0.0427,-0.024791969,0.028967,-0.033035,0.013832,-0.013341,0.01067368,0.012709945,-0.0074,0.013971,-0.037386
2017,11,0.0312,-0.0033,-0.0003,0.0316,-0.0005,-0.0087,-0.001173745,0.01165,-0.004945,0.018841,0.002127,0.005848991,0.049873511,0.0042,-0.004887,-0.027735
2017,12,0.0106,-0.0107,0.0006,0.0074,0.0169,-0.0154,0.01674674,-0.010643,0.017408,0.003386,-0.009107,-0.001257916,-0.011229274,-0.0076,-0.067631,-0.035018
2018,1,0.0557,-0.0318,-0.0129,-0.0076,-0.0096,0.0405,-0.026587587,0.025698,-0.012905,-0.012835,-0.027667,0.029919354,-0.012825193,0.0066,-0.016355,0.072972
2018,2,-0.0365,0.0032,-0.0104,0.0052,-0.0237,0.0358,-0.031888778,0.04466,-0.016974,-0.007709,0.00183,0.012996515,-0.004055502,-0.0237,0.031254,-0.045563
2018,3,-0.0235,0.0359,-0.0021,-0.0046,0.0001,-0.0113,0.008635885,0.00463,-0.001097,0.001504,0.028019,-0.00275834,-0.022746256,0.0032,-0.028159,-0.043651
2018,4,0.0028,0.0093,0.0054,-0.0242,0.013,0.0036,0.021511203,-0.008221,0.01586,-0.000324,0.002757,-0.00721983,-0.021255917,-0.0078,0.01553,-0.012938
2018,5,0.0265,0.0473,-0.032,-0.0204,-0.015,0.0389,-0.032724711,0.023324,-0.009636,-0.017547,0.049641,0.017745824,-0.022095215,-0.001,-0.010057,0.013854
