year,month,SMALL LoAC,ME1 AC2,ME1 AC3,ME1 AC4,SMALL HiAC,ME2 AC1,ME2 AC2,ME2 AC3,ME2 AC4,ME2 AC5,ME3 AC1,ME3 AC2,ME3 AC3,ME3 AC4,ME3 AC5,ME4 AC1,ME4 AC2,ME4 AC3,ME4 AC4,ME4 AC5,BIG LoAC,ME5 AC2,ME5 AC3,ME5 AC4,BIG HiAC,SMALL LoBETA,ME1 BETA2,ME1 BETA3,ME1 BETA4,SMALL HiBETA,ME2 BETA1,ME2 BETA2,ME2 BETA3,ME2 BETA4,ME2 BETA5,ME3 BETA1,ME3 BETA2,ME3 BETA3,ME3 BETA4,ME3 BETA5,ME4 BETA1,ME4 BETA2,ME4 BETA3,ME4 BETA4,ME4 BETA5,BIG LoBETA,ME5 BETA2,ME5 BETA3,ME5 BETA4,BIG HiBETA,SMALL NegNI,SMALL ZeroNI,SMALL LoNI,ME1 NI2,ME1 NI3,ME1 NI4,SMALL HiNI,ME2 NegNI,ME2 ZeroNI,ME2 LoNI,ME2 NI2,ME2 NI3,ME2 NI4,ME2 HiNI,ME3 NegNI,ME3 ZeroNI,ME3 LoNI,ME3 NI2,ME3 NI3,ME3 NI4,ME3 HiNI,ME4 NegNI,ME4 ZeroNI,ME4 LoNI,ME4 NI2,ME4 NI3,ME4 NI4,ME4 HiNI,BIG NegNI,BIG ZeroNI,BIG LoNI,ME5 NI2,ME5 NI3,ME5 NI4,BIG HiNI,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR
2021,7,-0.074774,-0.059373,-0.037173,-0.077781,-0.084313,-0.027994,-0.045294,-0.02567,-0.050222,-0.067159,-0.017038,-0.031061,-0.009155,-0.007909,-0.041513,-0.020365,0.009634,-0.00173,0.006565,-0.016688,0.031817,0.017856,0.045579,0.008368,-0.000223,-0.003161,-0.021764,-0.04745,-0.07423,-0.099639,-0.027364,-0.02735,-0.019866,-0.036172,-0.083319,0.010375,-0.01479,-0.007539,-0.02504,-0.049429,0.027607,0.005695,0.01271,-0.018848,-0.061085,0.018643,0.039001,-0.001703,0.02902,-0.017162,-0.017516,-0.092657,-0.020013,-0.05232,-0.005625,-0.045307,-0.1046,-0.031676,0.007564,-0.028936,-0.036351,-0.045451,-0.045162,-0.069552,-0.008547,-0.043471,-0.002155,-0.010085,0.004242,-0.0214,-0.055879,-0.001357,-0.009481,-0.000451,-0.008975,0.009293,-0.002895,-0.039804,0.030997,0.044303,0.0144,0.024623,-0.020629,0.039731,0.001063,-0.0486,-0.0338,-0.0255,-0.0611,-0.0885,-0.0394,-0.0317,-0.0229,-0.0526,-0.0742,-0.0298,-0.0159,0.0131,-0.0138,-0.0483,-0.0243,-0.01,0.0024,0.0152,-0.0267,-0.0221,0.0036,0.0126,0.0362,0.0278,-0.0937,-0.0308,-0.005,-0.017,-0.0199,-0.102,-0.056,-0.0175,-0.0042,-0.0307,-0.0723,-0.0306,-0.0124,-0.0062,0.0155,-0.0745,-0.0157,0.0073,0.0105,0.0153,-0.067,-0.017,0.0119,0.0219,0.0319,-0.005141,0.021301,-0.023296,-0.072905,-0.096279,-0.019906,-0.004917,-0.025036,-0.052201,-0.098853,-0.005876,-0.004783,0.001213,0.006628,-0.054724,0.000407,0.029081,0.011806,0.007985,-0.031698,0.037064,0.042209,0.018996,0.008524,0.003534,0.000935,0.020416,-0.028213,-0.082261,-0.098648,0.009259,-0.032642,-0.025066,-0.052232,-0.102385,-0.00001,0.023573,-0.019363,-0.01007,-0.052928,0.029245,0.02016,0.013455,-0.020785,-0.024127,0.032952,0.051264,0.019969,0.014684,-0.002055
2021,8,0.044721,0.033831,0.044318,0.068763,0.024867,-0.008504,0.036449,0.006935,0.02336,0.006708,-0.01722,0.017117,0.040679,0.004852,0.003245,-0.000142,0.020477,0.034621,0.019498,0.020298,0.042138,0.031705,0.036719,0.005159,0.018615,0.035237,0.033784,0.018336,0.032103,0.036286,0.030815,0.024242,0.017203,0.006187,0.000646,0.011676,-0.001372,0.030207,0.027775,0.01926,0.010653,0.025479,0.014162,0.037829,0.037325,0.020878,0.038526,0.00453,0.045059,0.058938,0.025694,0.05491,0.023418,0.014472,0.029612,0.006245,0.065061,0.012247,0.000281,0.016012,0.009119,0.007669,0.003788,0.037257,0.02574,0.069735,-0.009012,0.00689,0.001292,0.031876,0.014058,0.030903,0.061315,0.018701,0.017636,0.026749,0.039226,0.018145,0.030102,-0.036219,0.019089,0.020662,0.049768,0.036864,0.032175,0.0265,0.0364,0.0086,0.0374,0.0408,0.0193,0.0235,0.0064,0.0314,0.0446,0.0033,0.0171,0.0117,0.0142,0.0399,0.043,0.0387,0.0299,0.0242,0.013,-0.0134,0.0209,0.0316,0.0277,0.0377,0.0126,0.0356,0.0271,0.0373,0.0105,0.0431,0.0043,0.0231,0.0316,-0.0009,-0.0059,0.0196,0.0289,0.0215,0.0194,0.0522,0.0374,0.0251,0.0338,0.0086,-0.0101,0.002,0.0232,0.0158,0.0416,0.032145,0.04753,0.006465,-0.018959,0.039728,0.029927,0.021468,0.01715,-0.003652,0.029418,0.012092,0.012432,0.029698,0.034308,0.009798,0.026396,0.009547,0.020896,0.026477,0.030069,0.03846,0.029662,0.032427,0.013074,0.036075,0.035041,0.036549,0.012275,-0.021668,0.031652,0.012856,0.029576,0.010702,0.013361,0.026415,0.006889,0.036412,0.023021,0.021759,0.013731,0.011035,0.017791,0.016133,0.022775,0.048058,0.017166,0.032571,0.040583,0.033026,0.031965
2021,9,-0.032564,-0.047506,-0.023485,-0.025004,-0.038929,-0.025393,-0.017905,-0.036999,-0.04808,-0.03337,-0.053106,-0.017656,-0.036778,-0.042316,-0.016442,-0.025009,-0.054515,-0.037199,-0.034862,-0.057817,-0.053352,-0.05068,-0.056722,-0.037117,-0.046998,-0.033445,-0.015018,-0.019836,-0.023747,-0.022859,-0.022314,-0.028974,-0.023016,-0.020207,-0.018904,-0.018254,-0.020549,-0.022038,-0.041282,-0.023441,-0.060607,-0.043702,-0.054961,-0.004691,-0.022441,-0.044683,-0.062518,-0.02257,-0.045404,-0.007653,-0.010805,0.002712,-0.008659,-0.020561,-0.029832,-0.044864,-0.041606,-0.011741,-0.067005,-0.026018,-0.036024,-0.005834,-0.038451,-0.038384,-0.021785,-0.01676,-0.025092,-0.020467,-0.037406,-0.033482,-0.032591,-0.035909,0.001827,-0.033271,-0.037873,-0.041456,-0.042657,-0.034656,-0.051244,-0.03687,-0.043462,-0.051632,-0.045014,-0.037744,-0.019677,-0.0362,-0.0263,-0.0166,-0.0352,-0.0222,-0.0382,-0.0338,-0.0232,-0.0179,-0.0454,-0.0481,-0.016,-0.0308,-0.0104,-0.0416,-0.047,-0.0372,-0.0387,-0.0301,-0.0228,-0.0257,-0.0318,-0.0425,-0.0573,-0.0467,-0.0317,-0.0141,-0.0209,-0.0412,-0.0303,0.0203,-0.0298,-0.0287,-0.0322,-0.0446,0.0088,-0.0042,-0.0342,-0.0253,-0.0283,0.0124,-0.0243,-0.0408,-0.0445,-0.0444,0.0327,-0.0078,-0.0373,-0.0446,-0.056,-0.012141,-0.037413,-0.035489,-0.03989,-0.033369,-0.010476,-0.04539,-0.025895,-0.028625,-0.028062,-0.007815,-0.03148,-0.030683,0.004956,-0.009722,-0.030369,-0.052761,-0.042426,-0.026869,-0.02699,-0.050523,-0.058697,-0.033331,-0.030767,-0.043605,-0.019895,-0.026711,-0.04803,-0.048211,-0.015062,-0.038553,-0.020675,-0.011271,-0.042846,-0.019127,-0.031979,-0.035082,-0.015066,-0.010075,0.013554,-0.060944,-0.040145,-0.048271,-0.01915,-0.010024,-0.057298,-0.044465,-0.047438,-0.048428,-0.01831
2021,10,0.007813,-0.000943,0.017016,0.018341,0.006489,0.003691,0.040472,0.018633,0.039967,0.01509,0.027747,0.042196,0.047225,0.043374,0.047768,0.041177,0.045055,0.059579,0.05597,0.039775,0.050051,0.124699,0.079271,0.050057,0.048711,0.016291,0.034155,0.035943,0.027319,0.015612,0.01958,0.057125,0.034521,0.022556,0.036389,0.015897,0.034169,0.05313,0.04644,0.068735,0.035652,0.048133,0.062464,0.051227,0.057953,0.051767,0.07574,0.046053,0.076533,0.244258,0.03319,0.001274,0.054932,0.031578,0.020657,0.038452,-0.013917,0.036519,0.01159,0.055864,0.035462,0.04898,0.044283,0.006923,0.045869,0.026753,0.034852,0.036068,0.037626,0.04874,0.053362,0.048553,0.07633,0.04428,0.060279,0.059364,0.069131,0.040659,0.069538,0.063567,0.039918,0.035448,0.076834,0.095469,0.121849,0.0026,0.0138,0.0062,0.018,0.0252,0.0313,0.028,0.0236,0.0207,0.0362,0.0349,0.0504,0.0266,0.0469,0.0281,0.0488,0.0439,0.0654,0.0521,0.0668,0.0378,0.0866,0.0414,0.0518,0.1563,0.0004,0.0231,0.0332,0.0299,0.0417,0.0189,0.0213,0.0496,0.0409,0.0601,0.0527,0.0244,0.0305,0.0509,0.0429,0.0594,0.0264,0.0387,0.0524,0.0777,0.0671,0.0414,0.0305,0.0541,0.0914,0.042812,0.013293,0.007504,0.032782,0.009489,0.044557,0.026544,0.035921,0.011302,0.047433,0.035091,0.056234,0.035805,0.021467,0.041653,0.055405,0.05501,0.051738,0.047012,0.076401,0.091365,0.072463,0.049516,0.034888,0.143497,0.03617,0.025279,0.003074,0.020451,0.01718,0.038259,0.029286,0.036037,0.030998,0.038304,0.026409,0.051087,0.036901,0.021253,0.046472,0.060554,0.049836,0.059899,0.026808,0.084419,0.048448,0.096164,0.055337,0.047837,0.153475
2021,11,-0.067978,-0.043475,-0.053468,-0.061064,-0.070803,-0.009615,-0.016876,-0.023039,-0.044479,-0.078137,-0.057057,-0.052351,-0.030816,-0.037196,-0.067525,-0.060748,-0.049873,-0.024318,-0.037942,-0.039616,0.044901,0.006323,-0.022269,-0.034105,-0.004366,-0.035315,-0.030197,-0.033408,-0.071777,-0.092993,-0.03181,-0.019045,-0.002792,-0.033798,-0.066768,-0.034805,-0.035499,-0.028846,-0.04739,-0.030777,-0.025148,-0.037451,-0.027887,-0.03069,-0.050937,-0.009788,-0.017684,-0.058448,0.070431,-0.02688,-0.021038,-0.017621,-0.031088,-0.053043,-0.040431,-0.057444,-0.091734,-0.019976,-0.000281,-0.01817,-0.023204,-0.026297,-0.02917,-0.084296,-0.019566,-0.000596,-0.026252,-0.038598,-0.025212,-0.029097,-0.097084,-0.024217,-0.024501,-0.006529,-0.038936,-0.035508,-0.056522,-0.091527,-0.010991,-0.035714,-0.045444,0.007566,0.047949,0.00958,-0.041514,-0.0961,-0.0348,-0.0311,-0.046,-0.0715,-0.0583,-0.0524,-0.0145,-0.0516,-0.0437,-0.0677,-0.0458,-0.0424,-0.0664,-0.0606,-0.0474,-0.0351,-0.0272,-0.034,-0.0438,-0.0457,-0.0354,0.0221,-0.0315,0.0022,-0.0769,-0.035,-0.0279,-0.0512,-0.0487,-0.0528,-0.0247,-0.0287,-0.0017,-0.0206,-0.1034,-0.032,-0.0322,-0.0189,-0.0513,-0.0225,-0.0248,-0.0132,-0.0242,-0.0412,-0.0644,-0.0458,-0.0292,-0.0396,0.0136,-0.016444,-0.022292,-0.058807,-0.056029,-0.071866,-0.01544,-0.006813,-0.003616,-0.022324,-0.056342,-0.035833,-0.020746,-0.015373,-0.040334,-0.081005,-0.017106,-0.026382,-0.030176,-0.02279,-0.022473,0.008875,0.003839,-0.045684,-0.033977,0.029826,-0.012174,-0.032484,-0.036689,-0.066533,-0.079014,-0.020694,-0.003474,-0.025083,-0.013791,-0.054706,-0.039603,-0.023412,-0.00398,-0.052818,-0.076138,-0.010876,-0.032352,-0.03442,-0.016098,-0.021142,-0.025873,0.032286,-0.040165,-0.032637,0.030991
2021,12,-0.001683,0.008135,0.012758,0.010181,-0.017068,0.029219,0.02393,0.05709,0.031735,0.019035,0.028946,0.022113,0.030941,0.039867,0.023855,0.046182,0.057888,0.024811,0.040003,0.032155,0.035068,0.019903,0.042051,0.0432,0.028363,0.002202,0.021063,0.016617,0.009265,-0.002722,0.062403,0.052959,0.040483,0.053236,0.002064,0.048615,0.060137,0.039114,0.041005,-0.016133,0.060918,0.048378,0.050461,0.024718,0.008534,0.053134,0.037974,0.046823,0.028959,-0.066562,0.0473,0.021038,0.037811,0.041056,0.023346,0.008525,-0.055169,0.045457,0.00804,0.074806,0.056813,0.021624,0.048778,-0.008375,0.041664,0.035447,0.044023,0.058446,0.051568,0.026776,-0.02058,0.051367,0.084101,0.071692,0.029507,0.032262,0.033622,-0.011468,0.052283,0.069176,0.06472,0.075903,-0.034157,0.023706,-0.04615,-0.0344,-0.006,-0.0028,0.0064,-0.0014,-0.0009,0.0317,0.0557,0.0309,0.0103,-0.0274,0.0426,0.0403,0.0278,0.0187,-0.0006,0.0452,0.0482,0.0456,0.0181,0.0249,0.0473,0.0504,0.0258,0.0219,-0.0113,0.0393,0.0315,0.011,-0.0028,0.0276,0.059,0.0525,0.0664,0.01,-0.0015,0.0461,0.0629,0.0611,0.038,0.016,0.0493,0.0689,0.0616,0.0204,0.0275,0.0722,0.0704,0.0672,0.021,0.04733,0.043254,0.025218,-0.003476,-0.020972,0.062821,0.083275,0.062357,0.047671,-0.000206,0.046557,0.071085,0.068744,0.071474,0.004455,0.053596,0.074242,0.064722,0.066142,0.003313,0.057601,0.034929,0.050248,0.052556,0.010047,0.045065,0.043569,0.029329,0.007042,-0.034038,0.078246,0.067148,0.05731,0.048481,0.000571,0.063135,0.067242,0.061278,0.064878,-0.001868,0.076895,0.055989,0.070624,0.053344,0.005816,0.085531,0.06375,0.015706,0.030724,0.006149
2022,1,-0.081143,-0.091576,-0.104366,-0.128399,-0.115238,-0.083873,-0.090087,-0.098537,-0.078027,-0.141226,-0.08316,-0.091761,-0.108749,-0.081143,-0.101352,-0.037392,-0.078913,-0.084886,-0.06791,-0.096466,-0.058148,-0.070235,-0.056785,-0.047312,-0.094525,-0.054775,-0.057857,-0.080678,-0.07776,-0.088718,-0.068453,-0.076853,-0.072021,-0.09385,-0.07317,-0.061494,-0.075309,-0.086357,-0.074486,-0.078461,-0.062382,-0.0628,-0.066427,-0.057797,-0.070161,-0.0587,-0.059976,-0.020179,-0.045021,-0.121713,-0.038278,-0.124989,-0.047941,-0.051699,-0.031648,-0.092839,-0.160631,-0.05322,-0.053176,-0.074347,-0.070683,-0.052559,-0.098901,-0.155014,-0.060477,-0.113221,-0.039406,-0.036329,-0.086638,-0.106448,-0.139254,-0.043865,-0.051719,-0.049207,-0.022574,-0.100907,-0.116499,-0.121502,-0.041248,-0.063028,0.001606,-0.057606,-0.112908,-0.086447,-0.106845,-0.1518,-0.0287,-0.0398,-0.0783,-0.1295,-0.1588,-0.0852,-0.044,-0.0724,-0.087,-0.1403,-0.0598,-0.0547,-0.1046,-0.0872,-0.1569,-0.0477,-0.0382,-0.066,-0.082,-0.1283,-0.0528,-0.0461,-0.0388,-0.0289,-0.0627,-0.0398,-0.068,-0.0531,-0.1179,-0.0288,-0.0371,-0.0631,-0.0814,-0.1315,0.0184,-0.0215,-0.0531,-0.0771,-0.144,0.0196,-0.0078,-0.0449,-0.0631,-0.118,0.1393,0.0447,0.0083,-0.0344,-0.0841,-0.013912,-0.038869,-0.023295,-0.074767,-0.13239,-0.013937,-0.053511,-0.074262,-0.068152,-0.092824,-0.026079,-0.056348,-0.070467,-0.062015,-0.092244,-0.021606,-0.033941,-0.076913,-0.051152,-0.07783,-0.028126,-0.040175,-0.050011,-0.085404,-0.06253,-0.010877,-0.038829,-0.042521,-0.071093,-0.125875,-0.031943,-0.034331,-0.067176,-0.078963,-0.090805,-0.056529,-0.045603,-0.052212,-0.064559,-0.087537,-0.036372,-0.067052,-0.051436,-0.046883,-0.0658,-0.019763,-0.063473,-0.042303,-0.058848,-0.06941
2022,2,0.051071,0.007026,0.020358,-0.003822,-0.001448,0.020315,0.003232,0.000587,0.027583,0.027518,0.033592,0.00536,-0.026781,0.008306,0.037105,0.011867,-0.004159,-0.013145,0.015966,0.021622,-0.020315,-0.030466,-0.029616,-0.058451,0.005291,0.006994,-0.027905,0.017011,0.01454,0.048007,0.009315,0.003913,0.011001,0.017409,0.060695,0.011358,-0.01179,-0.006651,0.024881,0.033759,-0.011763,0.010848,-0.013618,0.015693,0.06092,-0.009849,-0.044792,-0.039386,-0.019847,-0.03863,-0.005606,0.018223,0.009271,0.030294,0.063639,0.002756,-0.017001,0.016226,-0.029735,0.003444,0.046563,0.066337,0.015889,-0.003917,0.01363,0.026086,-0.013497,0.021657,0.009576,0.009216,0.000114,0.005565,0.059526,0.052228,0.006159,-0.019615,-0.004175,0.010831,-0.041971,-0.048675,-0.007657,-0.02878,0.006683,0.005522,-0.017849,-0.0266,-0.0029,-0.003,0.0032,0.0225,-0.0106,0.0181,0.0034,0.0025,0.0636,-0.0061,0.0065,0.0239,0.0077,0.0291,0.0029,-0.0199,0.001,0.0169,0.022,-0.0199,-0.0402,-0.0458,-0.0287,0.0014,0.0283,0.0081,0.0081,-0.0144,-0.0205,0.0618,0.0139,0.0037,0.0176,0.0167,0.0724,0.0295,0.015,0.0079,0.0028,0.0394,0.0025,0.0204,-0.0014,0.0116,0.0369,0.0003,-0.0088,-0.0423,-0.0378,0.00092,0.014078,0.040679,0.003713,-0.001817,-0.004959,0.011082,0.016841,0.041717,0.043048,0.008811,0.030381,0.006775,0.040926,0.027755,0.005343,-0.017699,0.005156,0.023974,0.031664,-0.014013,-0.005359,-0.043893,-0.029137,-0.037689,-0.006589,0.021965,-0.005001,0.051565,0.003927,-0.005236,0.010957,0.020932,0.031849,0.047455,0.010135,0.015363,0.031701,0.009565,0.041239,-0.012647,-0.010178,0.01293,0.020198,0.034784,-0.010437,-0.006858,-0.032565,-0.047476,-0.032244
2022,3,0.053227,0.017756,0.002519,0.018596,0.041631,0.025824,0.035753,0.028407,0.01795,0.012954,0.02203,0.037452,0.001677,0.030351,0.021881,0.010004,0.009358,0.013708,0.044761,0.018024,0.053766,0.071224,0.031193,0.043313,0.02061,0.014308,-0.008443,0.006651,0.007259,0.042432,0.029403,0.001526,0.004811,-0.006205,0.012932,0.052253,0.011502,-0.01627,0.004064,0.037256,0.040778,0.019725,0.001162,-0.013258,0.02323,0.051936,0.035718,-0.001305,0.024722,0.154183,-0.003472,0.02964,0.004721,0.034742,0.051688,0.005932,0.0039,-0.010606,0.00368,0.023239,0.030988,0.010072,0.024601,0.015475,0.007429,-0.027021,-0.013626,0.041718,0.007885,0.019247,0.026588,0.00584,0.030705,0.020734,0.036996,0.010907,0.014499,0.013054,0.033206,0.025985,0.02765,0.00647,0.058781,0.032807,0.066747,-0.0009,-0.0109,-0.0027,-0.0138,0.0146,-0.0052,-0.0028,-0.0179,0.0059,0.015,0.0182,0.0066,0.0063,0.0095,0.035,-0.0094,-0.001,-0.0034,0.0076,0.0334,0.0489,0.0288,0.0353,0.0403,0.0308,0.0201,-0.0065,-0.0123,0.0127,-0.0273,0.053,0.0041,0.0212,-0.0125,-0.0118,0.0657,0.0003,-0.0045,0.0183,0.008,0.0788,0.0155,0.0071,0.0059,-0.0044,0.0281,0.0315,0.0275,0.0287,0.0475,-0.006091,-0.011679,-0.004652,0.034637,-0.000376,-0.018517,-0.000858,0.010126,-0.004917,0.045818,-0.013437,0.002636,0.014743,-0.00611,0.037017,0.034806,0.004431,0.001617,-0.02073,0.042412,0.045912,0.018603,0.033702,0.021004,0.064786,-0.005229,-0.007475,0.001403,0.023693,-0.007905,0.000985,-0.002532,-0.001031,-0.01349,0.042729,0.019576,-0.010799,-0.014981,0.021659,0.017708,0.040644,0.035209,-0.014748,-0.020386,0.031753,0.056534,0.039764,0.033628,0.019076,0.054704
2022,4,-0.056147,-0.103742,-0.091178,-0.130005,-0.097896,-0.092633,-0.092803,-0.087576,-0.10096,-0.118779,-0.071879,-0.06334,-0.078011,-0.084952,-0.080416,-0.052242,-0.051393,-0.086962,-0.080366,-0.093669,-0.120238,-0.095174,-0.092817,-0.069844,-0.077793,-0.082373,-0.084998,-0.093252,-0.079062,-0.087684,-0.073534,-0.093611,-0.088391,-0.087862,-0.128134,-0.051603,-0.064184,-0.076139,-0.081722,-0.085103,-0.060912,-0.067779,-0.078786,-0.080058,-0.091409,-0.065339,-0.095757,-0.085469,-0.117277,-0.182991,-0.0622,-0.073816,-0.062821,-0.052247,-0.048524,-0.094571,-0.16495,-0.069999,-0.049021,-0.060701,-0.074902,-0.125702,-0.111569,-0.152205,-0.05476,-0.072342,-0.048982,-0.063122,-0.080388,-0.093885,-0.12276,-0.053896,-0.050616,-0.063327,-0.062665,-0.091129,-0.109998,-0.128473,-0.071334,-0.078079,-0.047332,-0.075011,-0.224333,-0.116156,-0.156298,-0.1474,-0.1032,-0.063,-0.0883,-0.1542,-0.1214,-0.1147,-0.0941,-0.1021,-0.0994,-0.0965,-0.0868,-0.0831,-0.0838,-0.0865,-0.0925,-0.086,-0.0684,-0.063,-0.088,-0.137,-0.0849,-0.0745,-0.1024,-0.1008,-0.1037,-0.0756,-0.0826,-0.1029,-0.1441,-0.0809,-0.0681,-0.0806,-0.1027,-0.1601,-0.051,-0.0732,-0.0488,-0.0656,-0.1107,-0.0153,-0.052,-0.0416,-0.0566,-0.1207,-0.0288,-0.0227,-0.0382,-0.0743,-0.1297,-0.057548,-0.075882,-0.061599,-0.108515,-0.157721,-0.077192,-0.064771,-0.084532,-0.084313,-0.149436,-0.065061,-0.060462,-0.061853,-0.067215,-0.101213,-0.044657,-0.06293,-0.059122,-0.05337,-0.097059,-0.068952,-0.074415,-0.082516,-0.09394,-0.146286,-0.053897,-0.053665,-0.075376,-0.098148,-0.164189,-0.055488,-0.059172,-0.079664,-0.093999,-0.162852,-0.044094,-0.050721,-0.07114,-0.071599,-0.108033,-0.036753,-0.059338,-0.057341,-0.056638,-0.104185,-0.011767,-0.038306,-0.086923,-0.095857,-0.171951
2022,5,-0.003311,-0.026806,-0.035345,-0.029955,-0.001121,0.017292,0.042127,0.008217,-0.011934,-0.010387,-0.00623,0.010144,0.005454,-0.002671,-0.004509,0.024778,0.014678,0.007789,0.025362,-0.021546,-0.036924,-0.026433,-0.006773,0.019232,0.010851,-0.000291,0.010465,0.009117,-0.018415,-0.001564,0.022097,0.029341,0.025484,-0.000468,-0.003631,0.019225,0.020103,0.018889,-0.018913,-0.022241,0.017465,0.012147,-0.009659,0.027093,0.008819,-0.00165,0.003289,0.017319,-0.016001,-0.111087,0.033739,-0.028886,-0.015588,0.044237,-0.01158,-0.020086,-0.05591,0.024535,0.092701,0.002699,0.042524,-0.007842,0.003004,-0.02424,0.015532,-0.035656,0.022441,0.045031,0.034767,-0.04938,-0.03344,0.024236,0.12366,0.016135,0.001363,0.00558,-0.022804,-0.019004,-0.004868,0.028963,0.023975,0.017547,-0.017983,0.034947,-0.065299,-0.0579,-0.0133,-0.0123,-0.0045,-0.0084,-0.0391,-0.0036,-0.0069,0.0058,-0.0032,-0.016,-0.002,0.0033,0.0018,0.0281,-0.029,-0.008,0.0252,-0.0011,0.0059,-0.0295,-0.0112,0.0132,0.0353,-0.0019,-0.0137,-0.0011,-0.0117,0.0037,0.0239,0.0261,0.023,0.0084,0.0013,-0.0266,0.047,0.0275,0.013,0.006,-0.0215,0.0548,0.011,0.0127,-0.0032,-0.0199,0.1144,0.0608,0.021,-0.0026,-0.0263,0.018686,0.015886,0.004326,-0.015956,0.013293,0.049858,0.038504,-0.000884,0.01353,-0.013138,0.021914,0.034387,0.011933,-0.022532,0.051739,0.028602,-0.005248,-0.002591,0.008112,0.017993,-0.01593,-0.007821,0.029192,0.025151,-0.00049,0.016854,0.025187,0.01665,-0.011949,-0.006595,0.030593,0.028843,0.047419,0.004023,-0.010029,0.019812,0.030319,0.019669,0.005301,0.015112,0.01957,0.00995,0.00694,0.030529,-0.012692,-0.008861,0.007196,0.001635,0.017049,-0.014419
